element,fixture,total_points
240.0,87.0,0.0
240.0,96.0,1.0
240.0,102.0,9.0
240.0,116.0,2.0
240.0,125.0,2.0
240.0,140.0,0.0
240.0,143.0,2.0
240.0,153.0,2.0
240.0,167.0,5.0
240.0,172.0,0.0
240.0,186.0,1.0
240.0,192.0,1.0
240.0,201.0,2.0
240.0,212.0,1.0
240.0,224.0,1.0
240.0,232.0,0.0
240.0,243.0,0.0
240.0,256.0,0.0
240.0,270.0,0.0
240.0,276.0,0.0
240.0,298.0,0.0
241.0,7.0,1.0
241.0,12.0,0.0
241.0,23.0,0.0
241.0,36.0,0.0
241.0,41.0,0.0
241.0,56.0,0.0
241.0,65.0,0.0
241.0,74.0,0.0
241.0,87.0,0.0
241.0,96.0,0.0
241.0,102.0,0.0
241.0,116.0,0.0
241.0,125.0,0.0
241.0,140.0,0.0
241.0,143.0,0.0
241.0,153.0,0.0
241.0,167.0,0.0
241.0,172.0,0.0
241.0,186.0,0.0
241.0,192.0,0.0
241.0,201.0,0.0
241.0,212.0,0.0
241.0,224.0,0.0
241.0,232.0,0.0
241.0,243.0,0.0
241.0,256.0,1.0
241.0,270.0,0.0
241.0,276.0,0.0
241.0,298.0,0.0
242.0,7.0,6.0
242.0,12.0,2.0
242.0,23.0,2.0
242.0,36.0,0.0
242.0,41.0,0.0
242.0,56.0,6.0
242.0,65.0,5.0
242.0,74.0,0.0
242.0,87.0,0.0
242.0,96.0,-1.0
242.0,102.0,6.0
242.0,116.0,1.0
242.0,125.0,4.0
242.0,140.0,2.0
242.0,143.0,2.0
242.0,153.0,0.0
242.0,167.0,1.0
242.0,172.0,0.0
242.0,186.0,0.0
242.0,192.0,0.0
242.0,201.0,0.0
242.0,212.0,0.0
242.0,224.0,0.0
242.0,232.0,0.0
242.0,243.0,2.0
242.0,256.0,6.0
242.0,270.0,1.0
242.0,276.0,2.0
242.0,298.0,2.0
243.0,7.0,0.0
243.0,12.0,0.0
243.0,23.0,0.0
243.0,36.0,0.0
243.0,41.0,0.0
243.0,56.0,0.0
243.0,65.0,0.0
243.0,74.0,0.0
243.0,87.0,0.0
243.0,96.0,0.0
243.0,102.0,0.0
243.0,116.0,0.0
243.0,125.0,0.0
243.0,140.0,0.0
243.0,143.0,0.0
243.0,153.0,0.0
243.0,167.0,0.0
243.0,172.0,0.0
243.0,186.0,0.0
243.0,192.0,0.0
243.0,201.0,0.0
243.0,212.0,0.0
243.0,224.0,0.0
243.0,232.0,0.0
243.0,243.0,0.0
243.0,256.0,0.0
243.0,270.0,0.0
243.0,276.0,0.0
243.0,298.0,0.0
244.0,5.0,0.0
244.0,11.0,0.0
244.0,27.0,0.0
244.0,40.0,0.0
244.0,43.0,0.0
244.0,52.0,0.0
244.0,63.0,0.0
244.0,75.0,0.0
244.0,85.0,0.0
244.0,99.0,0.0
244.0,103.0,0.0
244.0,116.0,0.0
244.0,123.0,0.0
244.0,139.0,0.0
244.0,144.0,0.0
244.0,154.0,0.0
244.0,164.0,0.0
244.0,178.0,7.0
244.0,187.0,1.0
244.0,200.0,1.0
244.0,207.0,0.0
244.0,213.0,0.0
244.0,227.0,0.0
244.0,236.0,0.0
244.0,243.0,0.0
244.0,254.0,0.0
244.0,263.0,1.0
244.0,278.0,1.0
244.0,292.0,1.0
245.0,5.0,0.0
245.0,11.0,0.0
245.0,27.0,1.0
245.0,40.0,0.0
245.0,43.0,2.0
245.0,52.0,1.0
245.0,63.0,1.0
245.0,75.0,6.0
245.0,85.0,1.0
245.0,99.0,8.0
245.0,103.0,1.0
245.0,116.0,1.0
245.0,123.0,1.0
245.0,139.0,9.0
245.0,144.0,6.0
245.0,154.0,5.0
245.0,164.0,0.0
245.0,178.0,1.0
245.0,187.0,0.0
245.0,200.0,1.0
245.0,207.0,6.0
245.0,213.0,5.0
245.0,227.0,8.0
245.0,236.0,1.0
245.0,243.0,2.0
245.0,254.0,9.0
245.0,263.0,1.0
245.0,278.0,1.0
245.0,292.0,1.0
246.0,5.0,0.0
246.0,11.0,1.0
246.0,27.0,0.0
246.0,40.0,0.0
246.0,43.0,1.0
246.0,52.0,5.0
246.0,63.0,6.0
246.0,75.0,2.0
246.0,85.0,2.0
246.0,99.0,9.0
246.0,103.0,2.0
246.0,116.0,2.0
246.0,123.0,2.0
246.0,139.0,0.0
246.0,144.0,1.0
246.0,154.0,5.0
246.0,164.0,2.0
246.0,178.0,2.0
246.0,187.0,1.0
246.0,200.0,2.0
246.0,207.0,2.0
246.0,213.0,2.0
246.0,227.0,5.0
246.0,236.0,2.0
246.0,243.0,2.0
246.0,254.0,2.0
246.0,263.0,1.0
246.0,278.0,1.0
246.0,292.0,2.0
247.0,5.0,0.0
247.0,11.0,0.0
247.0,27.0,0.0
247.0,40.0,0.0
247.0,43.0,0.0
247.0,52.0,0.0
247.0,63.0,0.0
247.0,75.0,0.0
247.0,85.0,0.0
247.0,99.0,0.0
247.0,103.0,0.0
247.0,116.0,0.0
247.0,123.0,0.0
247.0,139.0,0.0
247.0,144.0,6.0
247.0,154.0,0.0
247.0,164.0,0.0
247.0,178.0,0.0
247.0,187.0,0.0
247.0,200.0,1.0
247.0,207.0,6.0
247.0,213.0,0.0
247.0,227.0,1.0
247.0,236.0,0.0
247.0,243.0,0.0
247.0,254.0,0.0
247.0,263.0,0.0
247.0,278.0,0.0
247.0,292.0,-1.0
248.0,5.0,0.0
248.0,11.0,0.0
248.0,27.0,0.0
248.0,40.0,0.0
248.0,43.0,0.0
248.0,52.0,0.0
248.0,63.0,0.0
248.0,75.0,0.0
248.0,85.0,0.0
248.0,99.0,0.0
248.0,103.0,0.0
248.0,116.0,0.0
248.0,123.0,0.0
248.0,139.0,0.0
248.0,144.0,0.0
248.0,154.0,0.0
248.0,164.0,0.0
248.0,178.0,0.0
248.0,187.0,0.0
248.0,200.0,0.0
248.0,207.0,0.0
248.0,213.0,0.0
248.0,227.0,0.0
248.0,236.0,0.0
248.0,243.0,0.0
248.0,254.0,0.0
248.0,263.0,0.0
248.0,278.0,0.0
248.0,292.0,0.0
249.0,5.0,2.0
249.0,11.0,2.0
249.0,27.0,2.0
249.0,40.0,8.0
249.0,43.0,2.0
249.0,52.0,7.0
249.0,63.0,4.0
249.0,75.0,8.0
249.0,85.0,2.0
249.0,99.0,3.0
249.0,103.0,1.0
249.0,116.0,11.0
249.0,123.0,1.0
249.0,139.0,3.0
249.0,144.0,9.0
249.0,154.0,10.0
249.0,164.0,1.0
249.0,178.0,0.0
249.0,187.0,0.0
249.0,200.0,0.0
249.0,207.0,3.0
249.0,213.0,0.0
249.0,227.0,0.0
249.0,236.0,0.0
249.0,243.0,2.0
249.0,254.0,3.0
249.0,263.0,2.0
249.0,278.0,1.0
249.0,292.0,2.0
250.0,5.0,2.0
250.0,11.0,2.0
250.0,27.0,1.0
250.0,40.0,2.0
250.0,43.0,1.0
250.0,52.0,7.0
250.0,63.0,2.0
250.0,75.0,8.0
250.0,85.0,2.0
250.0,99.0,3.0
250.0,103.0,2.0
250.0,116.0,1.0
250.0,123.0,2.0
250.0,139.0,3.0
250.0,144.0,0.0
250.0,154.0,3.0
250.0,164.0,2.0
250.0,178.0,2.0
250.0,187.0,2.0
250.0,200.0,2.0
250.0,207.0,3.0
250.0,213.0,3.0
250.0,227.0,1.0
250.0,236.0,1.0
250.0,243.0,3.0
250.0,254.0,2.0
250.0,263.0,5.0
250.0,278.0,2.0
250.0,292.0,2.0
251.0,5.0,0.0
251.0,11.0,0.0
251.0,27.0,0.0
251.0,40.0,0.0
251.0,43.0,0.0
251.0,52.0,0.0
251.0,63.0,0.0
251.0,75.0,0.0
251.0,85.0,0.0
251.0,99.0,0.0
251.0,103.0,0.0
251.0,116.0,0.0
251.0,123.0,0.0
251.0,139.0,0.0
251.0,144.0,0.0
251.0,154.0,0.0
251.0,164.0,0.0
251.0,178.0,0.0
251.0,187.0,0.0
251.0,200.0,0.0
251.0,207.0,0.0
251.0,213.0,0.0
251.0,227.0,0.0
251.0,236.0,0.0
251.0,243.0,0.0
251.0,254.0,0.0
251.0,263.0,0.0
251.0,278.0,0.0
251.0,292.0,0.0
252.0,5.0,0.0
252.0,11.0,0.0
252.0,27.0,0.0
252.0,40.0,1.0
252.0,43.0,0.0
252.0,52.0,0.0
252.0,63.0,0.0
252.0,75.0,0.0
252.0,85.0,0.0
252.0,99.0,0.0
252.0,103.0,0.0
252.0,116.0,0.0
252.0,123.0,0.0
252.0,139.0,0.0
252.0,144.0,0.0
252.0,154.0,0.0
252.0,164.0,6.0
252.0,178.0,0.0
252.0,187.0,0.0
252.0,200.0,0.0
252.0,207.0,0.0
252.0,213.0,5.0
252.0,227.0,0.0
252.0,236.0,1.0
252.0,243.0,2.0
252.0,254.0,2.0
252.0,263.0,1.0
252.0,278.0,1.0
252.0,292.0,1.0
253.0,5.0,0.0
253.0,11.0,0.0
253.0,27.0,0.0
253.0,40.0,0.0
253.0,43.0,0.0
253.0,52.0,0.0
253.0,63.0,0.0
253.0,75.0,0.0
253.0,85.0,0.0
253.0,99.0,0.0
253.0,103.0,0.0
253.0,116.0,0.0
253.0,123.0,0.0
253.0,139.0,0.0
253.0,144.0,0.0
253.0,154.0,0.0
253.0,164.0,0.0
253.0,178.0,0.0
253.0,187.0,0.0
253.0,200.0,0.0
253.0,207.0,0.0
253.0,213.0,0.0
253.0,227.0,0.0
253.0,236.0,0.0
253.0,243.0,0.0
253.0,254.0,0.0
253.0,263.0,0.0
253.0,278.0,0.0
253.0,292.0,0.0
254.0,5.0,2.0
254.0,11.0,0.0
254.0,27.0,2.0
254.0,40.0,2.0
254.0,43.0,2.0
254.0,52.0,2.0
254.0,63.0,1.0
254.0,75.0,0.0
254.0,85.0,0.0
254.0,99.0,0.0
254.0,103.0,1.0
254.0,116.0,8.0
254.0,123.0,1.0
254.0,139.0,3.0
254.0,144.0,2.0
254.0,154.0,0.0
254.0,164.0,0.0
254.0,178.0,0.0
254.0,187.0,0.0
254.0,200.0,0.0
254.0,207.0,0.0
254.0,213.0,0.0
254.0,227.0,2.0
254.0,236.0,1.0
254.0,243.0,3.0
254.0,254.0,1.0
254.0,263.0,0.0
254.0,278.0,0.0
254.0,292.0,0.0
255.0,5.0,0.0
255.0,11.0,0.0
255.0,27.0,0.0
255.0,40.0,0.0
255.0,43.0,0.0
255.0,52.0,0.0
255.0,63.0,0.0
255.0,75.0,0.0
255.0,85.0,0.0
255.0,99.0,0.0
255.0,103.0,0.0
255.0,116.0,0.0
255.0,123.0,0.0
255.0,139.0,0.0
255.0,144.0,0.0
255.0,154.0,0.0
255.0,164.0,0.0
255.0,178.0,0.0
255.0,187.0,0.0
255.0,200.0,0.0
255.0,207.0,0.0
255.0,213.0,0.0
255.0,230.0,0.0
255.0,235.0,1.0
255.0,249.0,-4.0
255.0,260.0,0.0
255.0,269.0,0.0
255.0,273.0,0.0
255.0,299.0,0.0
256.0,5.0,2.0
256.0,11.0,1.0
256.0,27.0,0.0
256.0,40.0,0.0
256.0,44.0,1.0
256.0,56.0,1.0
256.0,64.0,1.0
256.0,76.0,2.0
256.0,90.0,1.0
256.0,94.0,2.0
256.0,104.0,2.0
256.0,112.0,1.0
256.0,124.0,9.0
256.0,136.0,2.0
256.0,145.0,14.0
256.0,155.0,6.0
256.0,168.0,2.0
256.0,173.0,2.0
256.0,182.0,2.0
256.0,193.0,2.0
256.0,206.0,0.0
256.0,213.0,0.0
256.0,225.0,0.0
256.0,233.0,0.0
256.0,244.0,1.0
256.0,258.0,10.0
256.0,264.0,3.0
256.0,280.0,10.0
256.0,286.0,3.0
256.0,299.0,2.0
257.0,5.0,2.0
257.0,11.0,-1.0
257.0,27.0,1.0
257.0,40.0,0.0
257.0,43.0,0.0
257.0,52.0,0.0
257.0,63.0,0.0
257.0,75.0,0.0
257.0,85.0,0.0
257.0,99.0,0.0
257.0,103.0,0.0
257.0,116.0,0.0
257.0,123.0,0.0
257.0,139.0,0.0
257.0,144.0,0.0
257.0,154.0,0.0
257.0,164.0,14.0
257.0,178.0,0.0
257.0,187.0,1.0
257.0,200.0,1.0
257.0,207.0,0.0
257.0,213.0,0.0
257.0,227.0,0.0
257.0,236.0,0.0
257.0,243.0,0.0
257.0,254.0,0.0
257.0,263.0,0.0
257.0,278.0,0.0
257.0,292.0,0.0
258.0,5.0,2.0
258.0,11.0,1.0
258.0,27.0,0.0
258.0,40.0,0.0
258.0,46.0,1.0
258.0,52.0,0.0
258.0,67.0,1.0
258.0,78.0,0.0
258.0,83.0,5.0
258.0,95.0,3.0
258.0,101.0,8.0
258.0,117.0,1.0
258.0,121.0,1.0
258.0,133.0,8.0
258.0,142.0,2.0
258.0,158.0,2.0
258.0,163.0,0.0
258.0,183.0,5.0
258.0,192.0,1.0
258.0,203.0,6.0
258.0,216.0,6.0
258.0,223.0,6.0
258.0,240.0,2.0
258.0,241.0,2.0
258.0,176.0,1.0
258.0,259.0,6.0
258.0,261.0,1.0
258.0,271.0,1.0
258.0,283.0,1.0
258.0,293.0,0.0
259.0,5.0,0.0
259.0,11.0,0.0
259.0,27.0,0.0
259.0,40.0,1.0
259.0,43.0,2.0
259.0,52.0,5.0
259.0,63.0,2.0
259.0,75.0,3.0
259.0,85.0,1.0
259.0,99.0,3.0
259.0,103.0,2.0
259.0,116.0,2.0
259.0,123.0,2.0
259.0,139.0,8.0
259.0,144.0,14.0
259.0,154.0,3.0
259.0,164.0,6.0
259.0,178.0,2.0
259.0,187.0,5.0
259.0,200.0,1.0
259.0,207.0,1.0
259.0,213.0,3.0
259.0,227.0,2.0
259.0,236.0,2.0
259.0,243.0,8.0
259.0,254.0,2.0
259.0,263.0,2.0
259.0,278.0,2.0
259.0,292.0,5.0
260.0,5.0,0.0
260.0,11.0,0.0
260.0,27.0,0.0
260.0,40.0,0.0
260.0,43.0,2.0
260.0,52.0,2.0
260.0,63.0,2.0
260.0,75.0,6.0
260.0,85.0,2.0
260.0,99.0,8.0
260.0,103.0,11.0
260.0,116.0,9.0
260.0,123.0,1.0
260.0,139.0,6.0
260.0,144.0,6.0
260.0,154.0,7.0
260.0,164.0,0.0
260.0,178.0,1.0
260.0,187.0,1.0
260.0,200.0,1.0
260.0,207.0,6.0
260.0,213.0,6.0
260.0,227.0,1.0
260.0,236.0,1.0
260.0,243.0,2.0
260.0,254.0,2.0
260.0,263.0,1.0
260.0,278.0,1.0
260.0,292.0,0.0
261.0,5.0,2.0
261.0,11.0,2.0
261.0,27.0,2.0
261.0,40.0,2.0
261.0,43.0,2.0
261.0,52.0,2.0
261.0,63.0,2.0
261.0,75.0,3.0
261.0,85.0,2.0
261.0,99.0,3.0
261.0,103.0,0.0
261.0,116.0,0.0
261.0,123.0,0.0
261.0,139.0,0.0
261.0,144.0,0.0
261.0,154.0,1.0
261.0,164.0,11.0
261.0,178.0,1.0
261.0,187.0,2.0
261.0,200.0,2.0
261.0,207.0,3.0
261.0,213.0,0.0
261.0,227.0,0.0
261.0,236.0,1.0
261.0,243.0,8.0
261.0,254.0,0.0
261.0,263.0,2.0
261.0,278.0,1.0
261.0,292.0,1.0
262.0,5.0,2.0
262.0,11.0,-1.0
262.0,27.0,2.0
262.0,40.0,6.0
262.0,43.0,1.0
262.0,52.0,0.0
262.0,63.0,1.0
262.0,75.0,1.0
262.0,85.0,0.0
262.0,99.0,6.0
262.0,103.0,1.0
262.0,116.0,1.0
262.0,123.0,1.0
262.0,139.0,0.0
262.0,144.0,4.0
262.0,154.0,1.0
262.0,164.0,7.0
262.0,178.0,0.0
262.0,187.0,0.0
262.0,200.0,0.0
262.0,207.0,0.0
262.0,213.0,1.0
262.0,227.0,0.0
262.0,236.0,0.0
262.0,243.0,0.0
262.0,254.0,0.0
262.0,263.0,0.0
262.0,278.0,0.0
262.0,292.0,0.0
263.0,5.0,2.0
263.0,11.0,0.0
263.0,27.0,2.0
263.0,40.0,1.0
263.0,43.0,3.0
263.0,52.0,2.0
263.0,63.0,1.0
263.0,75.0,9.0
263.0,85.0,2.0
263.0,99.0,5.0
263.0,103.0,2.0
263.0,116.0,2.0
263.0,123.0,1.0
263.0,139.0,7.0
263.0,144.0,7.0
263.0,154.0,10.0
263.0,164.0,6.0
263.0,178.0,2.0
263.0,187.0,2.0
263.0,200.0,2.0
263.0,207.0,9.0
263.0,213.0,10.0
263.0,227.0,2.0
263.0,236.0,1.0
263.0,243.0,3.0
263.0,254.0,4.0
263.0,263.0,0.0
263.0,278.0,3.0
263.0,292.0,2.0
264.0,5.0,0.0
264.0,11.0,0.0
264.0,27.0,0.0
264.0,40.0,0.0
264.0,43.0,0.0
264.0,52.0,0.0
264.0,63.0,0.0
264.0,75.0,0.0
264.0,85.0,0.0
264.0,99.0,0.0
264.0,103.0,0.0
264.0,116.0,0.0
264.0,123.0,0.0
264.0,139.0,0.0
264.0,144.0,0.0
264.0,154.0,0.0
264.0,164.0,0.0
264.0,178.0,0.0
264.0,187.0,0.0
264.0,200.0,0.0
264.0,207.0,0.0
264.0,213.0,0.0
264.0,227.0,0.0
264.0,236.0,0.0
264.0,243.0,0.0
264.0,254.0,0.0
264.0,263.0,0.0
264.0,278.0,0.0
264.0,292.0,0.0
265.0,5.0,2.0
265.0,11.0,0.0
265.0,27.0,2.0
265.0,40.0,1.0
265.0,43.0,2.0
265.0,52.0,14.0
265.0,63.0,1.0
265.0,75.0,7.0
265.0,85.0,0.0
265.0,99.0,6.0
265.0,103.0,1.0
265.0,116.0,1.0
265.0,123.0,1.0
265.0,139.0,8.0
265.0,144.0,6.0
265.0,154.0,6.0
265.0,164.0,6.0
265.0,178.0,1.0
265.0,187.0,1.0
265.0,200.0,0.0
265.0,207.0,5.0
265.0,213.0,6.0
265.0,227.0,1.0
265.0,236.0,1.0
265.0,243.0,2.0
265.0,254.0,1.0
265.0,263.0,1.0
265.0,278.0,1.0
265.0,292.0,0.0
266.0,5.0,0.0
266.0,11.0,0.0
266.0,27.0,0.0
266.0,40.0,0.0
266.0,43.0,0.0
266.0,52.0,0.0
266.0,63.0,0.0
266.0,75.0,0.0
266.0,85.0,0.0
266.0,99.0,0.0
266.0,103.0,0.0
266.0,116.0,0.0
266.0,123.0,0.0
266.0,139.0,0.0
266.0,144.0,0.0
266.0,154.0,0.0
266.0,164.0,0.0
266.0,178.0,0.0
266.0,187.0,0.0
266.0,200.0,0.0
266.0,207.0,0.0
266.0,213.0,0.0
266.0,227.0,0.0
266.0,236.0,0.0
266.0,243.0,0.0
266.0,254.0,0.0
266.0,263.0,0.0
266.0,278.0,0.0
266.0,292.0,0.0
267.0,5.0,4.0
267.0,13.0,2.0
267.0,21.0,8.0
267.0,39.0,1.0
267.0,44.0,3.0
267.0,56.0,3.0
267.0,64.0,1.0
267.0,76.0,5.0
267.0,90.0,1.0
267.0,94.0,1.0
267.0,104.0,3.0
267.0,112.0,2.0
267.0,124.0,2.0
267.0,136.0,2.0
267.0,145.0,15.0
267.0,155.0,6.0
267.0,168.0,2.0
267.0,173.0,2.0
267.0,182.0,1.0
267.0,193.0,1.0
267.0,206.0,2.0
267.0,213.0,3.0
267.0,225.0,4.0
267.0,233.0,2.0
267.0,244.0,2.0
267.0,258.0,2.0
267.0,264.0,3.0
267.0,280.0,2.0
267.0,286.0,3.0
267.0,299.0,5.0
268.0,5.0,1.0
268.0,13.0,0.0
268.0,21.0,1.0
268.0,39.0,1.0
268.0,44.0,1.0
268.0,56.0,0.0
268.0,64.0,1.0
268.0,76.0,4.0
268.0,90.0,1.0
268.0,94.0,1.0
268.0,104.0,1.0
268.0,112.0,1.0
268.0,124.0,5.0
268.0,136.0,4.0
268.0,145.0,8.0
268.0,155.0,6.0
268.0,168.0,2.0
268.0,173.0,2.0
268.0,182.0,2.0
268.0,193.0,6.0
268.0,206.0,2.0
268.0,213.0,3.0
268.0,225.0,1.0
268.0,233.0,2.0
268.0,244.0,2.0
268.0,258.0,0.0
268.0,264.0,1.0
268.0,280.0,-1.0
268.0,286.0,0.0
268.0,299.0,4.0
269.0,5.0,0.0
269.0,13.0,0.0
269.0,21.0,0.0
269.0,39.0,0.0
269.0,44.0,0.0
269.0,56.0,0.0
269.0,64.0,0.0
269.0,76.0,0.0
269.0,90.0,0.0
269.0,94.0,0.0
269.0,104.0,0.0
269.0,112.0,0.0
269.0,124.0,0.0
269.0,136.0,0.0
269.0,145.0,0.0
269.0,155.0,0.0
269.0,168.0,0.0
269.0,173.0,0.0
269.0,182.0,0.0
269.0,193.0,0.0
269.0,206.0,0.0
269.0,213.0,0.0
269.0,225.0,0.0
269.0,233.0,0.0
269.0,244.0,0.0
269.0,258.0,0.0
269.0,264.0,0.0
269.0,280.0,0.0
269.0,286.0,0.0
269.0,299.0,0.0
270.0,5.0,6.0
270.0,13.0,2.0
270.0,21.0,2.0
270.0,39.0,4.0
270.0,44.0,1.0
270.0,56.0,3.0
270.0,64.0,0.0
270.0,76.0,9.0
270.0,90.0,2.0
270.0,94.0,1.0
270.0,104.0,1.0
270.0,112.0,1.0
270.0,124.0,0.0
270.0,136.0,6.0
270.0,145.0,1.0
270.0,155.0,1.0
270.0,168.0,0.0
270.0,173.0,1.0
270.0,182.0,2.0
270.0,193.0,10.0
270.0,206.0,1.0
270.0,213.0,3.0
270.0,225.0,2.0
270.0,233.0,12.0
270.0,244.0,2.0
270.0,258.0,0.0
270.0,264.0,3.0
270.0,280.0,0.0
270.0,286.0,1.0
270.0,299.0,6.0
271.0,5.0,8.0
271.0,13.0,1.0
271.0,21.0,1.0
271.0,39.0,-1.0
271.0,44.0,5.0
271.0,56.0,6.0
271.0,64.0,1.0
271.0,76.0,2.0
271.0,90.0,0.0
271.0,94.0,0.0
271.0,104.0,0.0
271.0,112.0,0.0
271.0,124.0,0.0
271.0,136.0,0.0
271.0,145.0,0.0
271.0,155.0,0.0
271.0,168.0,1.0
271.0,173.0,0.0
271.0,182.0,0.0
271.0,193.0,1.0
271.0,206.0,2.0
271.0,213.0,7.0
271.0,225.0,0.0
271.0,233.0,2.0
271.0,244.0,1.0
271.0,258.0,1.0
271.0,264.0,0.0
271.0,280.0,0.0
271.0,286.0,0.0
271.0,299.0,0.0
272.0,5.0,0.0
272.0,13.0,0.0
272.0,21.0,0.0
272.0,39.0,0.0
272.0,44.0,0.0
272.0,56.0,0.0
272.0,64.0,0.0
272.0,76.0,0.0
272.0,90.0,0.0
272.0,94.0,0.0
272.0,104.0,0.0
272.0,112.0,0.0
272.0,124.0,0.0
272.0,136.0,0.0
272.0,145.0,0.0
272.0,155.0,0.0
272.0,168.0,0.0
272.0,173.0,0.0
272.0,182.0,0.0
272.0,193.0,0.0
272.0,206.0,0.0
272.0,213.0,0.0
272.0,225.0,0.0
272.0,233.0,0.0
272.0,244.0,0.0
272.0,258.0,0.0
272.0,264.0,0.0
272.0,280.0,0.0
272.0,286.0,0.0
272.0,299.0,0.0
273.0,5.0,0.0
273.0,13.0,0.0
273.0,21.0,0.0
273.0,39.0,0.0
273.0,44.0,0.0
273.0,56.0,0.0
273.0,64.0,0.0
273.0,76.0,0.0
273.0,90.0,0.0
273.0,94.0,0.0
273.0,104.0,0.0
273.0,112.0,0.0
273.0,124.0,0.0
273.0,136.0,0.0
273.0,145.0,0.0
273.0,155.0,0.0
273.0,168.0,0.0
273.0,173.0,0.0
273.0,182.0,0.0
273.0,193.0,0.0
273.0,206.0,0.0
273.0,213.0,0.0
273.0,225.0,0.0
273.0,233.0,0.0
273.0,244.0,0.0
273.0,258.0,0.0
273.0,264.0,0.0
273.0,280.0,0.0
273.0,286.0,0.0
273.0,299.0,0.0
274.0,5.0,0.0
274.0,13.0,0.0
274.0,21.0,0.0
274.0,39.0,0.0
274.0,44.0,0.0
274.0,56.0,0.0
274.0,64.0,0.0
274.0,76.0,0.0
274.0,90.0,0.0
274.0,94.0,0.0
274.0,104.0,0.0
274.0,112.0,0.0
274.0,124.0,0.0
274.0,136.0,0.0
274.0,145.0,0.0
274.0,155.0,0.0
274.0,168.0,0.0
274.0,173.0,0.0
274.0,182.0,0.0
274.0,193.0,0.0
274.0,206.0,0.0
274.0,213.0,0.0
274.0,225.0,0.0
274.0,233.0,0.0
274.0,244.0,0.0
274.0,258.0,0.0
274.0,264.0,0.0
274.0,280.0,0.0
274.0,286.0,0.0
274.0,299.0,0.0
275.0,5.0,12.0
275.0,13.0,2.0
275.0,21.0,5.0
275.0,39.0,0.0
275.0,44.0,6.0
275.0,56.0,10.0
275.0,64.0,1.0
275.0,76.0,2.0
275.0,90.0,2.0
275.0,94.0,3.0
275.0,104.0,3.0
275.0,112.0,2.0
275.0,124.0,2.0
275.0,136.0,1.0
275.0,145.0,6.0
275.0,155.0,9.0
275.0,168.0,3.0
275.0,173.0,1.0
275.0,182.0,0.0
275.0,193.0,1.0
275.0,206.0,2.0
275.0,213.0,8.0
275.0,225.0,1.0
275.0,233.0,3.0
275.0,244.0,1.0
275.0,258.0,3.0
275.0,264.0,8.0
275.0,280.0,1.0
275.0,286.0,7.0
275.0,299.0,1.0
276.0,5.0,3.0
276.0,13.0,2.0
276.0,21.0,1.0
276.0,39.0,0.0
276.0,44.0,0.0
276.0,56.0,0.0
276.0,64.0,1.0
276.0,76.0,0.0
276.0,90.0,2.0
276.0,94.0,1.0
276.0,104.0,1.0
276.0,112.0,0.0
276.0,124.0,1.0
276.0,136.0,0.0
276.0,145.0,1.0
276.0,155.0,0.0
276.0,168.0,1.0
276.0,173.0,0.0
276.0,182.0,1.0
276.0,193.0,0.0
276.0,206.0,1.0
276.0,213.0,0.0
276.0,225.0,0.0
276.0,233.0,0.0
276.0,244.0,0.0
276.0,258.0,2.0
276.0,264.0,3.0
276.0,280.0,2.0
276.0,286.0,8.0
276.0,299.0,2.0
277.0,5.0,0.0
277.0,13.0,0.0
277.0,21.0,0.0
277.0,39.0,0.0
277.0,44.0,0.0
277.0,56.0,0.0
277.0,64.0,0.0
277.0,76.0,0.0
277.0,90.0,0.0
277.0,94.0,0.0
277.0,104.0,0.0
277.0,112.0,0.0
277.0,124.0,0.0
277.0,136.0,0.0
277.0,145.0,0.0
277.0,155.0,0.0
277.0,168.0,0.0
277.0,173.0,0.0
277.0,182.0,0.0
277.0,193.0,0.0
277.0,206.0,0.0
277.0,213.0,0.0
277.0,225.0,0.0
277.0,233.0,0.0
277.0,244.0,0.0
277.0,258.0,0.0
277.0,264.0,0.0
277.0,280.0,0.0
277.0,286.0,0.0
277.0,299.0,0.0
278.0,5.0,1.0
278.0,13.0,0.0
278.0,21.0,0.0
278.0,39.0,0.0
278.0,44.0,0.0
278.0,56.0,0.0
278.0,64.0,0.0
278.0,76.0,0.0
278.0,90.0,0.0
278.0,94.0,0.0
278.0,104.0,0.0
278.0,112.0,0.0
278.0,124.0,0.0
278.0,136.0,0.0
278.0,145.0,0.0
278.0,155.0,0.0
278.0,168.0,0.0
278.0,173.0,0.0
278.0,182.0,0.0
278.0,193.0,0.0
278.0,206.0,0.0
278.0,213.0,0.0
278.0,225.0,0.0
278.0,233.0,0.0
278.0,244.0,0.0
278.0,258.0,0.0
278.0,264.0,0.0
278.0,280.0,0.0
278.0,286.0,0.0
278.0,299.0,0.0
279.0,5.0,0.0
279.0,13.0,1.0
279.0,21.0,0.0
279.0,39.0,1.0
279.0,44.0,0.0
279.0,56.0,0.0
279.0,64.0,0.0
279.0,76.0,1.0
279.0,90.0,0.0
279.0,94.0,0.0
279.0,104.0,2.0
279.0,112.0,0.0
279.0,124.0,0.0
279.0,136.0,0.0
279.0,145.0,0.0
279.0,155.0,0.0
279.0,168.0,1.0
279.0,173.0,2.0
279.0,182.0,2.0
279.0,193.0,0.0
279.0,206.0,1.0
279.0,213.0,1.0
279.0,225.0,8.0
279.0,233.0,13.0
279.0,244.0,8.0
279.0,258.0,2.0
279.0,264.0,11.0
279.0,280.0,2.0
